,Number,Strain,Max.Parasitemia,Max.Weight.Delta,Max.RBC.Delta,Max.Temp.Delta,Immune.Intensity,Max.Parasitemia.zscore,Max.Weight.Delta.zscore,Max.RBC.Delta.zscore,Max.Temp.Delta.zscore,Immune.Intensity.zscore
0,493,DO,0.27458256,0.509999999999998,15747.0,1.7999999999999972,3895.118564826,-0.13218371457557945,-0.8691887373325005,1.069361080768485,-0.7784345755948466,-0.0644022055942447
0,494,DO,0.356223176,1.879999999999999,16384.0,1.8999999999999986,3925.1244633280003,0.5828889589100313,0.15275739546738556,1.292791169324174,-0.741616536648676,-0.04370437069935195
0,495,DO,0.307377049,1.0600000000000023,15960.0,3.6000000000000014,3310.12,0.15505619214957905,-0.4589183920478718,1.144071612734516,-0.11570987456378218,-0.46792965562912714
0,496,DO,0.301801802,0.8900000000000006,17579.0,2.200000000000003,6587.644143082,0.10622379752834499,-0.5857292260449392,1.711941806410592,-0.631162419810164,1.79288095042599
0,497,DO,0.278873239,1.879999999999999,17440.0,3.3000000000000007,5343.461975234,-0.0946025759962407,0.15275739546738556,1.6631870461135108,-0.22616399140229293,0.9346537892706344
0,498,DO,0.329434698,0.3299999999999983,18663.0,3.799999999999997,4724.575047984,0.3482544164407483,-1.003459032152923,2.0921587859935853,-0.042073796671443425,0.5077504109907273
0,499,DO,0.336397059,0.9799999999999986,16510.0,3.6000000000000014,3989.005513823,0.4092362455592587,-0.5185940786347292,1.3369861318956289,-0.11570987456378218,0.0003602799882340275
0,500,DO,0.230623819,0.33999999999999986,15722.0,2.6000000000000014,3357.590518608,-0.5172089139191453,-0.9959995713295652,1.0605922389884346,-0.4838902640254838,-0.43518486191939
0,501,DO,0.205128205,0.8200000000000003,16027.0,1.8999999999999986,3496.75609446,-0.7405195374589918,-0.6379454518084371,1.1675721087050517,-0.741616536648676,-0.33918953247290357
0,502,DO,0.304065041,1.120000000000001,16192.0,2.0,4768.108941396,0.12604702329218392,-0.4141616271077318,1.2254464644533856,-0.7047984977025052,0.5377797513257072
0,503,DO,0.31875,1.509999999999998,16014.0,2.4000000000000057,6902.787545928,0.2546694346193667,-0.12324265499681777,1.1630123109794253,-0.5575263419178226,2.0102644132103595
0,504,DO,0.308962264,0.28000000000000114,16150.0,1.5999999999999943,4746.991490356,0.16894075088563112,-1.0407563362697052,1.2107148102629004,-0.852070653487188,0.5232130982058962
0,505,DO,0.37408313,0.0,13062.0,3.700000000000003,5269.31051172,0.7393204715667957,-1.2496212393236972,0.12758747359105224,-0.0788918356176115,0.8835046877389766
0,506,DO,0.458715596,0.0,14824.0,7.899999999999999,5182.0366987279995,1.4805981185446193,-1.2496212393236972,0.7456154422490174,1.4674658001215337,0.8233038918242751
0,507,DO,0.280927835,0.0,15478.0,1.0,4753.518041715,-0.07660680959177289,-1.2496212393236972,0.9750083432151407,-1.072978887164207,0.5277150624597785
0,508,DO,0.567723343,1.25,9253.0,3.299999999999997,1354.544668264,2.4353736322170434,-0.3171886364040938,-1.208433260017455,-0.22616399140229423,-1.8168702760240905
0,509,DO,0.189845475,1.2899999999999991,13194.0,2.5999999999999943,3636.816594064,-0.8743776969718835,-0.28735079311066714,0.17388695818971933,-0.4838902640254864,-0.2425768915980931
0,510,DO,0.341176471,0.0,15416.0,4.199999999999996,7309.788232938,0.45109809183108496,-1.2496212393236972,0.9532616156006153,0.1051983591132367,2.2910103145963574
0,511,DO,0.264,0.0,18248.0,1.0,3773.0,-0.22487409152621218,-1.2496212393236972,1.9465960124447457,-1.072978887164207,-0.1486386397140657
0,512,DO,0.182628062,0.21999999999999886,13494.0,1.8999999999999986,4495.0,-0.9375934719430058,-1.0855131012098478,0.27911305955032634,-0.741616536648676,0.34939133239679304
0,513,DO,0.268472906,0.0,15508.0,2.299999999999997,4147.091135698,-0.18569686567492968,-1.2496212393236972,0.9855309533512014,-0.5943443808639959,0.10940650970226976
0,514,DO,0.327067669,0.6500000000000021,15924.0,5.0,7953.191730083,0.32752211629191075,-0.7647562858055018,1.1314444805712431,0.39974267068259955,2.7348250316865976
0,515,DO,0.427184466,0.3200000000000003,16989.0,4.300000000000004,5915.77669911,1.2044237027719316,-1.0109184929762784,1.5049971404013982,0.14201639805941,1.3294320246869746
0,516,DO,0.36043956,1.3200000000000003,15443.0,1.1999999999999957,5310.9384648800005,0.6198193634934799,-0.2649724106405958,0.96273196472307,-0.9993428092718681,0.9122193253446651
0,517,DO,0.3025,2.09,16441.0,4.100000000000001,3327.9674999999997,0.11233916430218577,0.30940607275787957,1.3127841285826893,0.06838032016706863,-0.45561858924789655
0,518,DO,0.254302103,0.0,14428.0,4.5,3540.737709046,-0.3098158946965618,-1.2496212393236972,0.6067169884530162,0.21565247595174875,-0.3088513575620225
0,519,DO,0.242530756,0.9100000000000001,14536.0,2.6000000000000014,6759.0,-0.4129186024200904,-0.5708103043982258,0.6445983849428347,-0.4838902640254838,1.9110808848330594
0,520,DO,0.19330855,1.1400000000000006,15181.0,2.0,4581.8475846500005,-0.8440453646101193,-0.3992427054610185,0.8708345028681398,-0.7047984977025052,0.40929811932357313
0,521,DO,0.22673031,0.0,13941.0,1.7000000000000028,3422.0,-0.5513113255162148,-1.2496212393236972,0.4358999505776308,-0.8152526145410147,-0.39075570371809815
0,522,DO,0.27032967,0.33999999999999986,14462.0,1.0,4949.27253031,-0.1694338673958397,-0.9959995713295652,0.618642613273885,-1.072978887164207,0.662744982813716
0,523,DO,0.192477876,0.6099999999999994,12370.0,3.1999999999999957,4186.67891567,-0.8513210603003011,-0.7945941290989311,-0.11513406688074795,-0.2629820303484649,0.13671385174574072
0,524,DO,0.269879518,1.9499999999999993,12229.0,2.200000000000003,3565.1707282919997,-0.17337665237084435,0.20497362123088356,-0.16459033452023325,-0.631162419810164,-0.2919976513381038
0,525,DO,0.174369748,0.3000000000000007,15461.0,1.3000000000000043,4825.605012043,-1.0099262758804928,-1.0258374146229918,0.9690455308047063,-0.9625247703256948,0.577440092684169
0,526,DO,0.356746765,0.0,16614.0,4.399999999999999,2947.558226895,0.5874749628426534,-1.2496212393236972,1.3734645137006394,0.17883443700557808,-0.7180219405985822
0,527,DO,0.285440613,3.0299999999999976,17229.0,3.6000000000000014,6650.01915716,-0.037080353430454314,1.0105953901534197,1.5891780214898836,-0.11570987456378218,1.8359067489324732
0,528,DO,0.211627907,0.0,14748.0,0.6000000000000014,4677.127906795,-0.6835900394503074,-1.2496212393236972,0.7189581632376637,-1.220251042948887,0.4750217428423927
0,529,DO,0.231237323,0.07000000000000028,15440.0,2.799999999999997,7231.455863222,-0.5118353637554117,-1.1974050135601992,0.9616797037094639,-0.41025418613314507,2.23697725655614
0,530,DO,0.215953307,0.0,15683.0,2.700000000000003,2606.958258475,-0.6457047870669267,-1.2496212393236972,1.0469128458115555,-0.4470722250793131,-0.952965143885524
0,531,DO,0.235154394,0.0,11630.0,0.8000000000000043,2955.602355382,-0.47752657764577544,-1.2496212393236972,-0.3746917835702453,-1.1466149650565456,-0.7124731634711075
0,532,DO,0.249452954,0.629999999999999,16769.0,1.6999999999999957,3847.5661591479998,-0.35228855241830254,-0.7796752074522179,1.427831332736953,-0.8152526145410174,-0.09720348436656961
0,533,DO,0.174904943,0.0,14817.0,1.5999999999999943,4576.552292964,-1.005238617479114,-1.2496212393236972,0.7431601665506034,-0.852070653487188,0.405645468394629
0,534,DO,0.242494226,0.0,16448.0,2.6000000000000014,4090.624568037,-0.4132385608677632,-1.2496212393236972,1.3152394042811035,-0.4838902640254838,0.07045631147871902
0,535,DO,0.201596806,0.0,15317.0,1.7999999999999972,5143.207587108,-0.7714503051062426,-1.2496212393236972,0.918537002151615,-0.7784345755948466,0.7965198732963001
0,536,DO,0.240654206,0.0,14524.0,2.5,4999.845792068,-0.42935490203631826,-1.2496212393236972,0.6403893408884105,-0.5207083029716545,0.6976300245628742
0,537,DO,0.149184149,0.0,15090.0,3.5,2773.3333324960004,-1.2305215444201927,-1.2496212393236972,0.8389159187887557,-0.15252791350995287,-0.8382009146962985
0,538,DO,0.290023202,0.7199999999999989,15763.0,2.6999999999999957,3725.128492185,0.0030575623309325216,-0.7125400600420064,1.0749731395077173,-0.4470722250793157,-0.18166003265313654
0,539,DO,0.179924242,0.0,17388.0,1.2999999999999972,4140.253790868,-0.9612756523423289,-1.2496212393236972,1.6449478552110055,-0.9625247703256975,0.10469016253468365
0,540,DO,0.380410023,0.48999999999999844,19422.0,3.0,4478.505693546,0.7947363725488191,-0.8841076589792138,2.358380822435921,-0.3366181082408037,0.33801368837563833
0,541,DO,0.291970803,1.2999999999999972,16971.0,1.5,4130.44522214,0.02011618244170268,-0.2798913322873118,1.4986835743197617,-0.8888886924333561,0.09792428828253232
0,542,DO,0.176237624,0.17999999999999972,14050.0,1.3999999999999986,4492.4525519359995,-0.9935659499728634,-1.1153509445032745,0.47413210073865136,-0.9257067313795267,0.3476341225792473
0,543,DO,0.35,0.0,16078.0,2.6000000000000014,6607.843371273,0.5283814929216379,-1.2496212393236972,1.1854605459363547,-0.4838902640254838,1.8068142205819802
0,544,DO,0.296568627,0.0,15340.0,1.3999999999999986,4711.0,0.06038753830575306,-1.2496212393236972,0.9266043365892616,-0.9257067313795267,0.4983864487069669
0,545,DO,0.196388262,0.0,13879.0,0.6999999999999957,3740.661398358,-0.8170708266741766,-1.2496212393236972,0.41415322296310536,-1.183433004002719,-0.17094555505183498
0,546,DO,0.241784038,2.2699999999999996,19069.0,0.7999999999999972,3370.513321808,-0.4194589454841336,0.44367636757830226,2.234564776501607,-1.1466149650565483,-0.42627081300347563
0,547,DO,0.264150943,0.03999999999999915,18746.0,0.7000000000000028,2908.7358516189997,-0.22355201411128983,-1.2197833960302704,2.121271340703353,-1.1834330040027163,-0.7448013124489752
0,548,DO,0.157563025,0.0,16574.0,0.0,4095.768739446,-1.1571327637411686,-1.2496212393236972,1.3594343668525584,-1.4411592766259085,0.07400472081854978
0,549,DO,0.26,0.0,14722.0,1.2999999999999972,3096.1,-0.25990923498890295,-1.2496212393236972,0.7098385677864111,-0.9625247703256975,-0.6155589833731244
0,550,DO,0.463869464,1.7599999999999998,16822.0,3.1999999999999957,2875.435750713,1.5257397447365622,0.06324386558710422,1.4464212773106602,-0.2629820303484649,-0.7677714624842992
