Batch,Mouse.ID,Strain,Day,Weight,Weight.Percent.Loss,Temperature,Temperature.Delta,RBC,Infected.,Parasitemia,Parasite.Density,Blood.Glucose
Albus,A37,DO,9,22.44,-0.10952381,36.4,-0.5,5.8035,Infected,0.002192982,12726.97368,
Albus,A38,DO,9,24.09,-0.090943396,36.5,0.7,2.5545,Infected,0.12568306,321057.377,
Albus,A40,DO,9,20.93,-0.101716738,33.6,-3.5,1.948,Infected,0.216216216,421189.1892,
Albus,A41,DO,9,27.28,0.002941176,35.7,-0.5,1.9575,Infected,0.323076923,632423.0769,
Albus,A42,DO,9,30.56,-0.095857988,25.2,-9.7,0.678,Infected,0.364224138,246943.9655,
Albus,A43,DO,9,22.63,-0.139543726,35.4,-1.4,2.595,Infected,0.221445221,574650.3497,
Albus,A44,DO,9,22.43,-0.095564516,35.9,-1.8,2.262,Infected,0.180827887,409032.6797,
Albus,A45,DO,9,32.44,-0.043067847,36,-2,1.887,Infected,0.319148936,602234.0426,
Albus,A46,DO,9,26.14,-0.028252788,31.8,-5.3,3.4085,Infected,0.132118451,450325.7403,
Albus,A47,DO,9,26.79,-0.076206897,34,-2.6,1.4625,Infected,0.357466063,522794.1176,
Albus,A48,DO,9,24.07,0.019915254,36.6,0.4,6.1455,Infected,0,0,
Albus,A49,DO,9,28.17,-0.041836735,29,-2.6,2.346,Infected,0.272331155,638888.8889,
Albus,A52,DO,9,21.64,-0.102074689,35.3,-1.3,2.1485,Infected,0.269736842,579529.6053,
Albus,A1,DO,10,23.1,-0.094117647,37.3,0.6,4.0435,Infected,0.005494505,22217.03297,
Albus,A2,DO,10,17.1,-0.080645161,36.9,-0.4,1.847,Infected,0.072072072,133117.1171,
Albus,A3,DO,10,27.1,-0.13968254,37.7,-0.7,1.9445,Infected,0.016055046,31219.0367,
Albus,A4,DO,10,21.7,-0.068669528,34.5,-3.4,2.8885,Infected,0.013274336,38342.92035,
Albus,A5,DO,10,21.1,-0.04954955,36.7,-0.9,3.9675,Infected,0.029239766,116008.7719,
Albus,A6,DO,10,22.1,-0.143410853,35.8,-1.1,2.148,Infected,0.044854881,96348.28496,
Albus,A7,DO,10,17.1,-0.177884615,28.4,-9.7,0.9455,Infected,0.102564103,96974.35897,
Albus,A8,DO,10,28,-0.066666667,33.8,-3.3,2.052,Infected,0.149171271,306099.4475,
Albus,A9,DO,10,24.9,-0.196774194,30.9,-6,0.9595,Infected,0.076271186,73182.20339,
Albus,A10,DO,10,23.3,-0.068,36.4,-1.7,1.006,Infected,0.171189979,172217.119,
Albus,A11,DO,10,22.2,-0.090163934,37.7,-0.9,2.672,Infected,0.042857143,114514.2857,
Albus,A12,DO,10,25.1,-0.052830189,36.8,-0.7,1.485,Infected,0.133995037,198982.6303,
Albus,A13,DO,10,17.8,-0.148325359,36.4,-0.2,1.921,Infected,0.025522042,49027.84223,
Albus,A14,DO,10,26,-0.100346021,37.5,-1,1.752,Infected,0.038636364,67690.90909,
Albus,A15,DO,10,22.4,-0.118110236,36.6,-1,2.579,Infected,0.024608501,63465.32438,
Albus,A16,DO,10,21.5,-0.077253219,37.3,-1.2,1.136,Infected,0.093670886,106410.1266,
Albus,A18,DO,10,25.1,-0.083941606,37.2,-0.1,1.324,Infected,0.086419753,114419.7531,
Albus,A19,DO,10,22,-0.047619048,36.1,-1.4,3.2405,Infected,0.023166023,75069.49807,
Albus,A20,DO,10,27.2,-0.130990415,35.5,-1.5,1.8295,Infected,0.05,91475,
Albus,A22,DO,10,20.7,-0.083623693,34.5,-3.7,1.881,Infected,0.017738359,33365.85366,
Albus,A23,DO,10,21,-0.132231405,33.2,-0.5,0.983,Infected,0.002512563,2469.849246,
Albus,A25,DO,10,16.8,-0.011764706,36.4,-1.8,1.3455,Infected,0.137844612,185469.9248,
Albus,A26,DO,10,22.76,-0.047698745,35.2,-2,2.305,Infected,0.190697674,439558.1395,
Albus,A27,DO,10,18.04,-0.219047619,31.6,-6.6,1.079,Infected,0.362745098,391401.9608,
Albus,A28,DO,10,43.93,-0.04291939,35.8,-0.9,2.3215,Infected,0.194736842,452081.5789,
Albus,A29,DO,10,23.76,-0.126470588,36.2,-1.6,2.434,Infected,0.142553191,346974.4681,
Albus,A30,DO,10,19.83,-0.122566372,32.4,-4.9,0.975,Infected,0.078651685,76685.39326,
Albus,A31,DO,10,21.53,-0.095378151,33.3,-2.9,1.2855,Infected,0.248291572,319178.8155,
Albus,A32,DO,10,25.26,-0.149494949,36.8,-0.7,3.875,Infected,0,0,
Albus,A33,DO,10,20.05,-0.104910714,37.5,-1.4,1.5565,Infected,0.081466395,126802.444,
Albus,A34,DO,10,22.98,-0.084462151,36.4,-0.5,1.7605,Infected,0.028455285,50095.52846,
Albus,A35,DO,10,30.43,-0.06941896,36.9,0.8,2.613,Infected,0.020689655,54062.06897,
Albus,A36,DO,10,19.01,-0.063546798,38.2,0.7,6.2325,Infected,0.007843137,48882.35294,
Albus,A37,DO,10,22.55,-0.10515873,37.2,0.3,5.6655,Infected,0.002016129,11422.37903,
Albus,A38,DO,10,24.72,-0.067169811,37,1.2,3.4105,Infected,0.018957346,64654.02844,
Albus,A40,DO,10,20.5,-0.120171674,35.5,-1.6,1.8265,Infected,0.135440181,247381.4898,
Albus,A41,DO,10,26.39,-0.029779412,36.6,0.4,2.1915,Infected,0.154185022,337896.4758,
Albus,A43,DO,10,21.28,-0.190874525,35,-1.8,1.602,Infected,0.146919431,235364.9289,
Albus,A44,DO,10,21.92,-0.116129032,37.2,-0.5,1.6,Infected,0.06,96000,
Albus,A45,DO,10,31.67,-0.065781711,37.2,-0.8,1.8165,Infected,0.125284738,227579.7267,
Albus,A46,DO,10,24.96,-0.072118959,33.7,-3.4,2.206,Infected,0.04047619,89290.47619,
Albus,A47,DO,10,25.03,-0.136896552,31,-5.6,0.7745,Infected,0.133484163,103383.4842,
Albus,A48,DO,10,24.02,0.01779661,36.7,0.5,5.9675,Infected,0,0,
Albus,A49,DO,10,26.69,-0.092176871,29.6,-2,1.9625,Infected,0.093275488,183053.1453,
Albus,A52,DO,10,21.69,-0.1,36.6,0,2.321,Infected,0.140280561,325591.1824,
Albus,A1,DO,11,22.4,-0.121568627,37.2,0.5,7.818,Infected,0.032305433,252563.8767,
Albus,A2,DO,11,16.2,-0.129032258,36.2,-1.1,3.4805,Infected,0.077319588,269110.8247,
Albus,A3,DO,11,26,-0.174603175,38.5,0.1,3.519,Infected,0.003875969,13639.53488,
Albus,A4,DO,11,21.9,-0.060085837,38.1,0.2,4.5155,Infected,0.002597403,11728.57143,
Albus,A5,DO,11,19.7,-0.112612613,37.7,0.1,4.532,Infected,0.195020747,883834.0249,
Albus,A6,DO,11,23.5,-0.089147287,36.9,0,2.711,Infected,0.030726257,83298.88268,
Albus,A7,DO,11,16.3,-0.216346154,30.1,-8,1.1645,Infected,0.035460993,41294.32624,
Albus,A8,DO,11,28.1,-0.063333333,36.1,-1,2.295,Infected,0.053169734,122024.5399,
Albus,A9,DO,11,25.4,-0.180645161,35.6,-1.3,1.817,Infected,0.008179959,14862.98569,
Albus,A10,DO,11,24.1,-0.036,37.2,-0.9,2.7485,Infected,0.138957816,381925.5583,
Albus,A11,DO,11,22.4,-0.081967213,38.3,-0.3,4.1765,Infected,0.012371134,51668.04124,
Albus,A12,DO,11,25.8,-0.026415094,36.9,-0.6,1.8175,Infected,0.030630631,55671.17117,
Albus,A13,DO,11,18.8,-0.100478469,36.9,0.3,3.615,Infected,0.015151515,54772.72727,
Albus,A14,DO,11,26.6,-0.079584775,36.7,-1.8,3.233,Infected,0.004048583,13089.06883,
Albus,A15,DO,11,22,-0.133858268,36.7,-0.9,4.015,Infected,0.007228916,29024.09639,
Albus,A16,DO,11,22.6,-0.030042918,37.3,-1.2,2.5065,Infected,0.022540984,56498.97541,
Albus,A18,DO,11,25.4,-0.072992701,36.8,-0.5,2.5155,Infected,0.012315271,30979.06404,
Albus,A19,DO,11,21.7,-0.060606061,36.8,-0.7,4.2475,Infected,0.004504505,19132.88288,
Albus,A20,DO,11,28,-0.10543131,36.9,-0.1,2.108,Infected,0.002531646,5336.708861,
Albus,A22,DO,11,20.4,-0.094076655,35.4,-2.8,2.32,Infected,0.002247191,5213.483146,
Albus,A23,DO,11,21,-0.132231405,34.2,0.5,2.52,Infected,0,0,
Albus,A25,DO,11,18,0.058823529,37.7,-0.5,2.102,Infected,0.012953368,27227.97927,
Albus,A26,DO,11,22.99,-0.038075314,38.8,1.6,2.53,Infected,0.074889868,189471.3656,
Albus,A27,DO,11,16.96,-0.265800866,25.9,-12.3,0.7725,Infected,0.183937824,142091.9689,
Albus,A28,DO,11,43.78,-0.046187364,35.8,-0.9,2.3385,Infected,0.088036117,205872.4605,
Albus,A29,DO,11,24.49,-0.099632353,37.4,-0.4,2.5045,Infected,0.040723982,101993.2127,
Albus,A30,DO,11,20.51,-0.092477876,36.1,-1.2,1.5445,Infected,0.031180401,48158.12918,
Albus,A31,DO,11,21.33,-0.103781513,35.2,-1,1.1425,Infected,0.034782609,39739.13043,
Albus,A32,DO,11,25.17,-0.152525253,37.1,-0.4,4.739,Infected,0.006993007,33139.86014,
Albus,A33,DO,11,20.94,-0.065178571,38.5,-0.4,2.121,Infected,0.030172414,63995.68966,
Albus,A34,DO,11,23.3,-0.071713147,37.8,0.9,2.3195,Infected,0.020316027,47123.02483,
Albus,A35,DO,11,30.95,-0.05351682,37.6,1.5,3.5205,Infected,0.002364066,8322.695035,
Albus,A36,DO,11,19.72,-0.028571429,37.8,0.3,6.334,Infected,0.046099291,291992.9078,
Albus,A37,DO,11,22.67,-0.100396825,36.8,-0.1,5.2935,Infected,0,0,
Albus,A38,DO,11,24.46,-0.076981132,37,1.2,4.129,Infected,0.006756757,27898.64865,
Albus,A40,DO,11,22.32,-0.042060086,37.2,0.1,2.0955,Infected,0.051282051,107461.5385,
Albus,A41,DO,11,26.43,-0.028308824,37.6,1.4,2.6355,Infected,0.063291139,166803.7975,
Albus,A43,DO,11,22.31,-0.151711027,37.5,0.7,1.4095,Infected,0.039812646,56115.92506,
Albus,A44,DO,11,22.53,-0.091532258,37.9,0.2,2.844,Infected,0.014925373,42447.76119,
Albus,A45,DO,11,31.58,-0.068436578,37.5,-0.5,2.875,Infected,0.017897092,51454.1387,
Albus,A46,DO,11,25.5,-0.05204461,35.4,-1.7,2.034,Infected,0.003883495,7899.029126,
Albus,A48,DO,11,24.07,0.019915254,35.3,-0.9,5.905,Infected,0,0,
Albus,A49,DO,11,26.9,-0.085034014,32.2,0.6,2.3355,Infected,0.031602709,73808.12641,
Albus,A52,DO,11,21.77,-0.096680498,36.7,0.1,2.817,Infected,0.071428571,201214.2857,
Albus,A1,DO,12,23.4,-0.082352941,35.7,-1,5.028,Infected,0.150176678,755088.3392,
Albus,A2,DO,12,17.3,-0.069892473,38.1,0.8,2.2025,Infected,0.082938389,182671.8009,
Albus,A3,DO,12,26.1,-0.171428571,38.2,-0.2,3.9355,Infected,0.004555809,17929.38497,
Albus,A4,DO,12,22,-0.055793991,38.2,0.3,4.3375,Infected,0.004640371,20127.61021,
Albus,A5,DO,12,20.5,-0.076576577,37.2,-0.4,1.871,Infected,0.407407407,762259.2593,
Albus,A6,DO,12,23.7,-0.081395349,36.6,-0.3,3.5045,Infected,0.059405941,208188.1188,
Albus,A8,DO,12,28,-0.066666667,37,-0.1,2.419,Infected,0.002277904,5510.250569,
Albus,A9,DO,12,26,-0.161290323,36.8,-0.1,2.2115,Infected,0.007832898,17322.45431,
Albus,A10,DO,12,24.8,-0.008,38.4,0.3,2.2885,Infected,0.096192385,220136.2725,
Albus,A11,DO,12,23.2,-0.049180328,37,-1.6,4.586,Infected,0.002028398,9302.231237,
Albus,A12,DO,12,25.8,-0.026415094,37.2,-0.3,2.4885,Infected,0.010080645,25085.68548,
Albus,A13,DO,12,19.4,-0.071770335,37.8,1.2,3.578,Infected,0.002570694,9197.943445,
Albus,A14,DO,12,26.7,-0.076124567,38.2,-0.3,4.012,Infected,0,0,
Albus,A15,DO,12,21.5,-0.153543307,37.9,0.3,4.2805,Infected,0,0,
Albus,A16,DO,12,23,-0.012875536,38.5,0,4.621,Infected,0.013605442,62870.7483,
Albus,A18,DO,12,25.4,-0.072992701,37.8,0.5,2.081,Infected,0.002475248,5150.990099,
Albus,A19,DO,12,21.5,-0.069264069,37.3,-0.2,5.429,Infected,0.002247191,12200,
Albus,A20,DO,12,28.5,-0.089456869,36.3,-0.7,4.1735,Infected,0,0,
Albus,A22,DO,12,20.8,-0.080139373,37.1,-1.1,2.6365,Infected,0.002386635,6292.362768,
Albus,A23,DO,12,21.4,-0.115702479,34.5,0.8,3.781,Infected,0,0,
Albus,A25,DO,12,18.5,0.088235294,38.3,0.1,1.005,Infected,0,0,
Albus,A26,DO,12,23.46,-0.018410042,37.3,0.1,2.6335,Infected,0.017057569,44921.10874,
Albus,A28,DO,12,43.17,-0.059477124,36.2,-0.5,3.0135,Infected,0.039534884,119138.3721,
Albus,A29,DO,12,25.62,-0.058088235,37.5,-0.3,2.947,Infected,0.004750594,14000,
Albus,A30,DO,12,21.09,-0.066814159,37.3,0,2.427,Infected,0.012315271,29889.16256,
Albus,A31,DO,12,22.19,-0.067647059,36.2,0,1.5095,Infected,0.004938272,7454.320988,
Albus,A32,DO,12,25.22,-0.150841751,37.1,-0.4,4.8855,Infected,0.002298851,11231.03448,
Albus,A33,DO,12,21.43,-0.043303571,39.3,0.4,2.2305,Infected,0.02238806,49936.56716,
Albus,A34,DO,12,24.51,-0.023505976,38.3,1.4,2.7255,Infected,0.012224939,33319.0709,
Albus,A35,DO,12,31.37,-0.040672783,37.3,1.2,3.7255,Infected,0.002331002,8684.149184,
Albus,A36,DO,12,19.8,-0.024630542,36.8,-0.7,5.763,Infected,0.081027668,466962.4506,
Albus,A37,DO,12,22.57,-0.104365079,36.4,-0.5,5.091,Infected,0,0,
Albus,A38,DO,12,25.02,-0.055849057,36.9,1.1,4.489,Infected,0,0,
Albus,A40,DO,12,23.49,0.008154506,37.4,0.3,3.055,Infected,0.008908686,27216.03563,
Albus,A41,DO,12,26.61,-0.021691176,37.5,1.3,3.562,Infected,0.010507881,37429.0718,
Albus,A43,DO,12,22.04,-0.161977186,38.4,1.6,1.5405,Infected,0.018867925,29066.03774,
Albus,A44,DO,12,22.61,-0.088306452,37.9,0.2,4.256,Infected,0.013483146,57384.26966,
Albus,A45,DO,12,31.4,-0.073746313,37.6,-0.4,3.9415,Infected,0,0,
Albus,A46,DO,12,25.4,-0.055762082,35.6,-1.5,2.513,Infected,0.001972387,4956.607495,
Albus,A48,DO,12,24.34,0.031355932,36.1,-0.1,5.535,Infected,0,0,
Albus,A49,DO,12,27.81,-0.054081633,33.2,1.6,3.459,Infected,0.006237006,21573.80457,
Albus,A52,DO,12,22.6,-0.062240664,37.5,0.9,3.1745,Infected,0.036585366,116140.2439,
Albus,A1,DO,13,22.9,-0.101960784,35.6,-1.1,1.6745,Infected,0.166340509,278537.182,
Albus,A2,DO,13,17.4,-0.064516129,37.6,0.3,2.1165,Infected,0.031862745,67437.5,
Albus,A3,DO,13,25.9,-0.177777778,39.1,0.7,4.691,Infected,0,0,
Albus,A4,DO,13,22.2,-0.0472103,38.5,0.6,4.3465,Infected,0.00248139,10785.3598,
Albus,A5,DO,13,19.3,-0.130630631,33.8,-3.8,0.9225,Infected,0.338028169,311830.9859,
Albus,A6,DO,13,24.2,-0.062015504,37.2,0.3,3.0365,Infected,0.080152672,243383.5878,
Albus,A8,DO,13,28.5,-0.05,37.4,0.3,3.1905,Infected,0,0,
Albus,A9,DO,13,26.6,-0.141935484,37.1,0.2,3.3055,Infected,0.004854369,16046.1165,
Albus,A10,DO,13,25.9,0.036,38.6,0.5,2.5105,Infected,0.021686747,54444.57831,
Albus,A11,DO,13,23.2,-0.049180328,39.1,0.5,5.7045,Infected,0,0,
Albus,A12,DO,13,26.2,-0.011320755,36.3,-1.2,4.0205,Infected,0.004424779,17789.82301,
Albus,A13,DO,13,19.5,-0.066985646,37.5,0.9,3.907,Infected,0.007025761,27449.64871,
Albus,A14,DO,13,27.5,-0.048442907,37.7,-0.8,4.772,Infected,0.00462963,22092.59259,
Albus,A15,DO,13,21.8,-0.141732283,37.3,-0.3,5.532,Infected,0,0,
Albus,A16,DO,13,23.6,0.012875536,37,-1.5,4.547,Infected,0.014799154,67291.75476,
Albus,A18,DO,13,25.9,-0.054744526,38.3,1,4.4945,Infected,0.002293578,10308.48624,
Albus,A19,DO,13,21.7,-0.060606061,37.3,-0.2,4.851,Infected,0,0,
Albus,A20,DO,13,28.5,-0.089456869,37.6,0.6,4.723,Infected,0,0,
Albus,A22,DO,13,22.6,-0.017421603,37.1,-1.1,3.298,Infected,0,0,
Albus,A23,DO,13,22,-0.090909091,35.8,2.1,4.7505,Infected,0,0,
Albus,A25,DO,13,19.1,0.123529412,38.5,0.3,4.74,Infected,0,0,
Albus,A26,DO,13,23.84,-0.00251046,37.4,0.2,3.093,Infected,0.004395604,13595.6044,
Albus,A28,DO,13,42.68,-0.070152505,35.9,-0.8,3.4655,Infected,0.039267016,136079.8429,
Albus,A29,DO,13,25.07,-0.078308824,37.4,-0.4,4.022,Infected,0.006833713,27485.19362,
Albus,A30,DO,13,22,-0.026548673,37.2,-0.1,3.357,Infected,0,0,
Albus,A31,DO,13,22.3,-0.06302521,37.2,1,3.0915,Infected,0,0,
Albus,A32,DO,13,25.52,-0.140740741,36.5,-1,4.5655,Infected,0,0,
Albus,A33,DO,13,21.62,-0.034821429,39,0.1,2.7885,Infected,0.025125628,70062.81407,
Albus,A34,DO,13,24.84,-0.010358566,38.9,2,3.8935,Infected,0.008714597,33930.28322,
Albus,A35,DO,13,31.46,-0.037920489,37.8,1.7,4.1175,Infected,0,0,
Albus,A36,DO,13,19.96,-0.016748768,34.4,-3.1,4.53125,Infected,0.203703704,923032.4074,
Albus,A37,DO,13,22.47,-0.108333333,36.6,-0.3,6.0395,Infected,0,0,
Albus,A38,DO,13,24.97,-0.057735849,37.7,1.9,5.083,Infected,0,0,
Albus,A40,DO,13,23.7,0.017167382,37.3,0.2,3.7805,Infected,0.002114165,7992.600423,
Albus,A41,DO,13,26.14,-0.038970588,37.6,1.4,4.67,Infected,0.002298851,10735.63218,
Albus,A43,DO,13,22.49,-0.14486692,38.5,1.7,2.2655,Infected,0.006302521,14278.36134,
Albus,A44,DO,13,22.63,-0.0875,38.2,0.5,5.8965,Infected,0.004310345,25415.94828,
Albus,A45,DO,13,31.19,-0.079941003,37.8,-0.2,4.687,Infected,0,0,
Albus,A46,DO,13,25.31,-0.059107807,35.2,-1.9,4.0525,Infected,0,0,
Albus,A48,DO,13,24.29,0.029237288,36.5,0.3,5.9365,Infected,0.002369668,14067.53555,
Albus,A49,DO,13,26.87,-0.086054422,31.7,0.1,5.1385,Infected,0.015625,80289.0625,
Albus,A52,DO,13,23.04,-0.043983402,38,1.4,3.8225,Infected,0.027272727,104250,
Albus,A1,DO,14,22,-0.137254902,34.7,-2,1.201,Infected,0.130514706,156748.1618,
Albus,A2,DO,14,17.4,-0.064516129,36.1,-1.2,3.7945,Infected,0.038901602,147612.1281,
Albus,A3,DO,14,26.2,-0.168253968,38.6,0.2,2.8235,Infected,0,0,
Albus,A4,DO,14,21.7,-0.068669528,38.5,0.6,6.2215,Infected,0.009779951,60845.96577,
Albus,A5,DO,14,18.2,-0.18018018,34.5,-3.1,0.855,Infected,0.117256637,100254.4248,
Albus,A6,DO,14,24.5,-0.050387597,36.3,-0.6,2.432,Infected,0.136170213,331165.9574,
Albus,A8,DO,14,28.6,-0.046666667,37.1,0,5.213,Infected,0.002570694,13401.02828,
Albus,A9,DO,14,26.9,-0.132258065,37,0.1,4.8125,Infected,0.00456621,21974.88584,
Albus,A10,DO,14,25.4,0.016,36.5,-1.6,4.1675,Infected,0.023305085,97123.94068,
Albus,A11,DO,14,23,-0.057377049,36.4,-2.2,6.7905,Infected,0.004901961,33286.76471,
Albus,A12,DO,14,25.4,-0.041509434,37.6,0.1,3.506,Infected,0,0,
Albus,A13,DO,14,19.6,-0.062200957,37,0.4,5.443,Infected,0.002331002,12687.64569,
Albus,A14,DO,14,26.8,-0.07266436,38,-0.5,5.587,Infected,0.002439024,13626.82927,
Albus,A15,DO,14,21.2,-0.165354331,37.7,0.1,6.063,Infected,0,0,
Albus,A16,DO,14,23,-0.012875536,37.7,-0.8,4.8595,Infected,0.028225806,137163.3065,
Albus,A18,DO,14,25.5,-0.069343066,37.7,0.4,4.101,Infected,0.001893939,7767.045455,
Albus,A19,DO,14,22.1,-0.043290043,36.8,-0.7,6.371,Infected,0,0,
Albus,A20,DO,14,27.8,-0.111821086,37.1,0.1,7.0875,Infected,0,0,
Albus,A22,DO,14,24,0.031358885,36.8,-1.4,4.6105,Infected,0,0,
Albus,A23,DO,14,22.3,-0.078512397,35.3,1.6,5.311,Infected,0,0,
Albus,A25,DO,14,19.5,0.147058824,38.9,0.7,5.2105,Infected,0,0,
Albus,A26,DO,14,23.58,-0.013389121,37.7,0.5,3.132,Infected,0,0,
Albus,A28,DO,14,41.94,-0.08627451,36.3,-0.4,3.2305,Infected,0.004878049,15758.53659,
Albus,A29,DO,14,24.16,-0.111764706,37.8,0,4.604,Infected,0.004454343,20507.7951,
Albus,A30,DO,14,22.65,0.002212389,37.5,0.2,4.049,Infected,0.002298851,9308.045977,
Albus,A31,DO,14,22.18,-0.068067227,36.8,0.6,4.4885,Infected,0,0,
Albus,A32,DO,14,25.6,-0.138047138,37.2,-0.3,4.872,Infected,0,0,
Albus,A33,DO,14,21.43,-0.043303571,39.2,0.3,3.073,Infected,0.004819277,14809.63855,
Albus,A34,DO,14,24.71,-0.015537849,37.8,0.9,4.5535,Infected,0.007407407,33729.62963,
Albus,A35,DO,14,30.89,-0.055351682,37.5,1.4,3.677,Infected,0,0,
Albus,A36,DO,14,19.27,-0.050738916,33.1,-4.4,2.038,Infected,0.328244275,668961.8321,
Albus,A37,DO,14,22.52,-0.106349206,37.5,0.6,5.567,Infected,0,0,
Albus,A38,DO,14,25.04,-0.05509434,37.7,1.9,5.285,Infected,0,0,
Albus,A40,DO,14,23.4,0.004291845,38.2,1.1,4.861,Infected,0.002028398,9860.040568,
Albus,A41,DO,14,26.14,-0.038970588,37.4,1.2,4.5695,Infected,0.002364066,10802.60047,
Albus,A43,DO,14,22.87,-0.130418251,39.6,2.8,3.1565,Infected,0.002141328,6759.100642,
Albus,A44,DO,14,21.77,-0.122177419,38.1,0.4,5.894,Infected,0.002247191,13244.94382,
Albus,A45,DO,14,30.87,-0.089380531,38.2,0.2,5.4605,Infected,0,0,
Albus,A46,DO,14,25.39,-0.056133829,36.2,-0.9,4.698,Infected,0,0,
Albus,A48,DO,14,24.27,0.028389831,37,0.8,6.5055,Infected,0,0,
Albus,A49,DO,14,26.3,-0.105442177,33.2,1.6,5.6605,Infected,0.025423729,143911.0169,
Albus,A52,DO,14,22.9,-0.049792531,37,0.4,3.6625,Infected,0.016470588,60323.52941,
Albus,A1,DO,15,21.9,-0.141176471,36.4,-0.3,2.7835,Infected,0.023897059,66517.46324,
Albus,A2,DO,15,17.3,-0.069892473,37.1,-0.2,5.2555,Infected,0.018018018,94693.69369,
Albus,A3,DO,15,24.4,-0.225396825,39.1,0.7,5.1125,Infected,0,0,
Albus,A4,DO,15,21.9,-0.060085837,38.6,0.7,4.6265,Infected,0.002118644,9801.90678,
Albus,A5,DO,15,18.5,-0.166666667,35.4,-2.2,1.7985,Infected,0.031578947,56794.73684,
Albus,A6,DO,15,24.1,-0.065891473,37.2,0.3,2.812,Infected,0.074509804,209521.5686,
Albus,A8,DO,15,28.2,-0.06,37.5,0.4,5.409,Infected,0,0,
Albus,A9,DO,15,26.1,-0.158064516,36.3,-0.6,4.3935,Infected,0.018072289,79400.60241,
Albus,A10,DO,15,24.6,-0.016,37.8,-0.3,5.1665,Infected,0.002293578,11849.77064,
Albus,A11,DO,15,22.5,-0.077868852,38.6,0,5.7875,Infected,0,0,
Albus,A12,DO,15,24.9,-0.060377358,37.7,0.2,6.516,Infected,0,0,
Albus,A13,DO,15,20.6,-0.014354067,37.2,0.6,5.675,Infected,0,0,
Albus,A14,DO,15,27.2,-0.058823529,37.7,-0.8,5.7625,Infected,0.004728132,27245.86288,
Albus,A15,DO,15,20.9,-0.177165354,38.5,0.9,6.4245,Infected,0,0,
Albus,A16,DO,15,22.9,-0.017167382,37,-1.5,4.222,Infected,0.02283105,96392.69406,
Albus,A18,DO,15,25.2,-0.080291971,37,-0.3,3.5475,Infected,0,0,
Albus,A19,DO,15,21.8,-0.056277056,37.2,-0.3,6.336,Infected,0,0,
Albus,A20,DO,15,27,-0.137380192,36.9,-0.1,5.998,Infected,0,0,
Albus,A22,DO,15,24.7,0.055749129,36.7,-1.5,4.566,Infected,0,0,
Albus,A23,DO,15,21.8,-0.099173554,34.5,0.8,6.345,Infected,0,0,
Albus,A25,DO,15,19.1,0.123529412,38.6,0.4,3.229,Infected,0,0,
Albus,A26,DO,15,23.32,-0.024267782,37.4,0.2,3.756,Infected,0.002257336,8478.555305,
Albus,A28,DO,15,41.4,-0.098039216,36.5,-0.2,3.08375,Infected,0.002304147,7105.414747,
Albus,A29,DO,15,24.03,-0.116544118,37.2,-0.6,3.936,Infected,0.009195402,36193.10345,
Albus,A30,DO,15,21.75,-0.037610619,37.4,0.1,3.50125,Infected,0.002409639,8436.746988,
Albus,A31,DO,15,22.04,-0.07394958,37.7,1.5,4.8765,Infected,0.002293578,11184.63303,
Albus,A32,DO,15,25.87,-0.128956229,36.2,-1.3,5.6565,Infected,0,0,
Albus,A33,DO,15,21.48,-0.041071429,39.5,0.6,2.9425,Infected,0.007025761,20673.30211,
Albus,A34,DO,15,24.49,-0.024302789,39.1,2.2,4.25825,Infected,0.02676399,113967.7616,
Albus,A35,DO,15,30.89,-0.055351682,37.6,1.5,4.58,Infected,0,0,
Albus,A37,DO,15,22.35,-0.113095238,37.1,0.2,6.0125,Infected,0,0,
Albus,A38,DO,15,25.01,-0.056226415,36.5,0.7,5.772,Infected,0,0,
Albus,A40,DO,15,23.24,-0.002575107,36.8,-0.3,4.9065,Infected,0,0,
Albus,A41,DO,15,25.82,-0.050735294,37.9,1.7,4.185,Infected,0,0,
Albus,A43,DO,15,22.83,-0.131939163,39.4,2.6,3.848,Infected,0.002222222,8551.111111,
Albus,A44,DO,15,21.68,-0.125806452,37.7,0,5.3925,Infected,0,0,
Albus,A45,DO,15,31.13,-0.081710914,37.8,-0.2,4.91,Infected,0,0,
Albus,A46,DO,15,24.52,-0.088475836,36.1,-1,5.2185,Infected,0,0,
Albus,A48,DO,15,24.17,0.024152542,37,0.8,6.22525,Infected,0,0,
Albus,A49,DO,15,26.21,-0.108503401,33,1.4,4.3725,Infected,0.016990291,74290.04854,
Albus,A52,DO,15,22.49,-0.066804979,37,0.4,4.5625,Infected,0,0,
Albus,A26,DO,16,24,0.0041841,36.7,-0.5,,Infected,,,
Albus,A28,DO,16,41.68,-0.091938998,35.8,-0.9,,Infected,,,
Albus,A29,DO,16,24.01,-0.117279412,36.4,-1.4,,Infected,,,
Albus,A30,DO,16,21.63,-0.042920354,37.2,-0.1,,Infected,,,
Albus,A31,DO,16,21.86,-0.081512605,35.3,-0.9,,Infected,,,
Albus,A32,DO,16,25.68,-0.135353535,36.3,-1.2,,Infected,,,
Albus,A33,DO,16,21.28,-0.05,37.4,-1.5,,Infected,,,
Albus,A34,DO,16,24.09,-0.040239044,36.5,-0.4,,Infected,,,
Albus,A35,DO,16,30.1,-0.079510703,36.9,0.8,,Infected,,,
Albus,A37,DO,16,22.37,-0.112301587,36.2,-0.7,,Infected,,,
